"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.CCI_M","....... By Gender - Male","31.60172","Diffusion Index","Normal","","40","Consumer Confidence Index - Male"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.CCI_F","............. - Female","30.77451","Diffusion Index","Normal","","50","Consumer Confidence Index - Female"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.CCI_E1","....... By Education Level - below Matriculation","33.67183","Diffusion Index","Normal","","60","Consumer Confidence Index - Education below Matriculation"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.CCI_E2","............. - Matric or Intermediate","32.45836","Diffusion Index","Normal","","70","Consumer Confidence Index - Education Matric or Intermediate"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.CCI_E3","............. - Graduate or higher","31.68475","Diffusion Index","Normal","","80","Consumer Confidence Index - Education Graduate or higher"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.CCI_P1","....... By Profession - Employee","31.96094","Diffusion Index","Normal","","90","Consumer Confidence Index - Profession - employee"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.CCI_P2","............. - Business (services)","32.3435","Diffusion Index","Normal","","100","Consumer Confidence Index - Profession - business (services)"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.CCI_P3","............. - Business (industry)","33.45622","Diffusion Index","Normal","","110","Consumer Confidence Index - Profession - business (industry)"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.CCI_P4","............. - Business (agriculture)","34.96254","Diffusion Index","Normal","","120","Consumer Confidence Index - Profession - business (agriculture)"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.CCI_Y1","....... By Income Group - less than Rs 50,000","31.78676","Diffusion Index","Normal","","130","Consumer Confidence Index - Income - less than Rs 50,000"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.CCI_Y2","............. - From Rs 50,000 to Rs 100,000","28.99755","Diffusion Index","Normal","","140","Consumer Confidence Index - Income - Rs 50,000 to Rs 100,000"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.CCI_Y3","............. - More than Rs 100,000","31.1339","Diffusion Index","Normal","","150","Consumer Confidence Index - Income - more than Rs 100,000"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.CEC","II Current Economic Conditions Index","30.803991","Diffusion Index","Normal","","160","Current Economic Conditions Index"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.CEC_R","....... By Area - Rural","32.15633","Diffusion Index","Normal","","170","Current Economic Conditions - Rural"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.CEC_U","............. - Urban","30.41208","Diffusion Index","Normal","","180","Current Economic Conditions- Urban"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.CEC_M","....... By Gender - Male","30.33023","Diffusion Index","Normal","","190","Current Economic Conditions - Male"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.CEC_F","............. - Female","29.05987","Diffusion Index","Normal","","200","Current Economic Conditions - Female"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.CEC_E1","....... By Education Level - below Matriculation","35.62474","Diffusion Index","Normal","","210","Current Economic Conditions - Education below Matriculation"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.CEC_E2","............. - Matric or Intermediate","31.56877","Diffusion Index","Normal","","220","Current Economic Conditions - Education Matric or Intermediate"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.CEC_E3","............. - Graduate or higher","30.46639","Diffusion Index","Normal","","230","Current Economic Conditions - Education Graduate or higher"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.CEC_P1","....... By Profession - Employee","30.86481","Diffusion Index","Normal","","240","Current Economic Conditions Index - Profession - employee"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.CEC_P2","............. - Business (services)","31.3055","Diffusion Index","Normal","","250","Current Economic Conditions Index - Profession - business (services)"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.CEC_P3","............. - Business (industry)","37.82875","Diffusion Index","Normal","","260","Current Economic Conditions Index - Profession - business (industry)"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.CEC_P4","............. - Business (agriculture)","33.04056","Diffusion Index","Normal","","270","Current Economic Conditions Index - Profession - business (agriculture)"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.CEC_Y1","....... By Income Group - less than Rs 50,000","31.86708","Diffusion Index","Normal","","280","Current Economic Conditions Index - Income - less than Rs 50,000"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.CEC_Y2","............. - From Rs 50,000 to Rs 100,000","27.95915","Diffusion Index","Normal","","290","Current Economic Conditions Index - Income - Rs 50,000 to Rs 100,000"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.CEC_Y3","............. - More than Rs 100,000","30.22896","Diffusion Index","Normal","","300","Current Economic Conditions Index - Income - more than Rs 100,000"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.EEC","III Expected Economic Conditions Index","32.894806","Diffusion Index","Normal","","310","Expected Economic Conditions Index"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.EEC_R","....... By Area - Rural","33.37803","Diffusion Index","Normal","","320","Expected Economic Conditions - Rural"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.EEC_U","............. - Urban","32.75871","Diffusion Index","Normal","","330","Expected Economic Conditions - Urban"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.EEC_M","....... By Gender - Male","32.87321","Diffusion Index","Normal","","340","Expected Economic Conditions - Male"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.EEC_F","............. - Female","32.48914","Diffusion Index","Normal","","350","Expected Economic Conditions - Female"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.EEC_E1","....... By Education Level - below Matriculation","31.71892","Diffusion Index","Normal","","360","Expected Economic Conditions - Education below Matriculation"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.EEC_E2","............. - Matric or Intermediate","33.34795","Diffusion Index","Normal","","370","Expected Economic Conditions - Education Matric or Intermediate"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.EEC_E3","............. - Graduate or higher","32.90311","Diffusion Index","Normal","","380","Expected Economic Conditions - Education Graduate or higher"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.EEC_P1","....... By Profession - Employee","33.05706","Diffusion Index","Normal","","390","Expected Economic Conditions Index - Profession - employee"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.EEC_P2","............. - Business (services)","33.3815","Diffusion Index","Normal","","400","Expected Economic Conditions Index - Profession - business (services)"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.EEC_P3","............. - Business (industry)","29.0837","Diffusion Index","Normal","","410","Expected Economic Conditions Index - Profession - business (industry)"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.EEC_P4","............. - Business (agriculture)","36.88451","Diffusion Index","Normal","","420","Expected Economic Conditions Index - Profession - business (agriculture)"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.EEC_Y1","....... By Income Group - less than Rs 50,000","31.70645","Diffusion Index","Normal","","430","Expected Economic Conditions Index - Income - less than Rs 50,000"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.EEC_Y2","............. From Rs 50,000 to Rs 100,000","30.03596","Diffusion Index","Normal","","440","Expected Economic Conditions Index - Income - Rs 50,000 to Rs 100,000"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.EEC_Y3","............. - more than Rs 100,000","32.03885","Diffusion Index","Normal","","450","Expected Economic Conditions Index - Income - more than Rs 100,000"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.IE","IV Consumer Inflation Expectations","72.493111","Diffusion Index","Normal","","460","Consumer Inflation Expectations"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.IE_R","....... By Area - Rural","73.00892","Diffusion Index","Normal","","470","Consumer Inflation Expectations - Rural"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.IE_U","............. - Urban","72.35465","Diffusion Index","Normal","","480","Consumer Inflation Expectations - Urban"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.IE_M","....... By Gender - Male","71.9828","Diffusion Index","Normal","","490","Consumer Inflation Expectations - Male"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.IE_F","............. - Female","72.83911","Diffusion Index","Normal","","500","Consumer Inflation Expectations - Female"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.IE_E1","....... By Education Level - below Matriculation","71.50314","Diffusion Index","Normal","","510","Consumer Inflation Expectations - Education below Matriculation"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.IE_E2","............. - Matric or Intermediate","72.2899","Diffusion Index","Normal","","520","Consumer Inflation Expectations - Education Matric or Intermediate"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.IE_E3","............. - Graduate or higher","72.56284","Diffusion Index","Normal","","530","Consumer Inflation Expectations - Education Graduate or higher"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.IE_P1","....... By Profession - Employee","72.86649","Diffusion Index","Normal","","540","Consumer Inflation Expectations - Profession - employee"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.IE_P2","............. - Business (services)","73.10383","Diffusion Index","Normal","","550","Consumer Inflation Expectations - Profession - business (services)"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.IE_P3","............. - Business (industry)","72.91809","Diffusion Index","Normal","","560","Consumer Inflation Expectations - Profession - business (industry)"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.IE_P4","............. - Business (agriculture)","70.85423","Diffusion Index","Normal","","570","Consumer Inflation Expectations - Profession - business (agriculture)"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.IE_Y1","....... By Income Group - less than Rs 50,000","66.50961","Diffusion Index","Normal","","580","Consumer Inflation Expectations - Income - less than Rs 50,000"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.IE_Y2","............. - From Rs 50,000 to Rs 100,000","73.63441","Diffusion Index","Normal","","590","Consumer Inflation Expectations - Income - Rs 50,000 to Rs 100,000"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.IE_Y3","............. - More than Rs 100,000","73.22349","Diffusion Index","Normal","","600","Consumer Inflation Expectations - Income - more than Rs 100,000"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A1_INDEX","Q1 Household current financial position compared to last six months","32.639492","Diffusion Index","Normal","","610","Household current financial position compared to last six months"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A1_PERC_POS","......i Share of Positive Responses","5.6791897","Percent","Normal","","620","Q1 Share of Positive Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A1_PERC_NEG","......ii Share of Negative Responses","40.400204","Percent","Normal","","630","Q1 Share of Negative Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A2_INDEX","Q2 Household financial position in next six months compared to today","36.478779","Diffusion Index","Normal","","640","Household financial position in next six months compared to today"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A2_PERC_POS","......i Share of Positive Responses","6.6616845","Percent","Normal","","650","Q2 Share of Positive Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A2_PERC_NEG","......ii Share of Negative Responses","33.704128","Percent","Normal","","660","Q2 Share of Negative Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A3_INDEX","Q3 Current general economic conditions compared to last six months","28.040855","Diffusion Index","Normal","","670","Current general economic conditions compared to last six months"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A3_PERC_POS","......i Share of Positive Responses","4.6145139","Percent","Normal","","680","Q3 Share of Positive Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A3_PERC_NEG","......ii Share of Negative Responses","48.532806","Percent","Normal","","690","Q3 Share of Negative Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A4_INDEX","Q4 General Economic conditions over next six months compared to today","34.672264","Diffusion Index","Normal","","700","General Economic conditions over next six months compared to today"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A4_PERC_POS","......i Share of Positive Responses","8.210042","Percent","Normal","","710","Q4 Share of Positive Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A4_PERC_NEG","......ii Share of Negative Responses","38.865517","Percent","Normal","","720","Q4 Share of Negative Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A5_INDEX","Q5 Prices of daily use items in next six months","72.493111","Diffusion Index","Normal","","730","Prices of daily use items in next six months"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A5_PERC_POS","......i Share of Positive Responses","2.2891526","Percent","Normal","","740","Q5 Share of Positive Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A5_PERC_NEG","......ii Share of Negative Responses","47.275372","Percent","Normal","","750","Q5 Share of Negative Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A6_MEAN","Q6 Price of item in six months that costs Rs 100 today (mean)","263.021951","PKR","Normal","","760","Price of item in six months that costs Rs 100 today (mean)"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A6_TMEAN1","i Price of item in six months that costs Rs 100 today (tmean1= 1% trimming at both ends)","181.515599","PKR","Normal","","770","Price of item in six months that costs Rs 100 today (tmean1= 1% trimming at both ends)"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A6_TMEAN5","ii Price of item in six months that costs Rs 100 today (tmean5= 5% trimming at both ends)","170.415385","PKR","Normal","","780","Price of item in six months that costs Rs 100 today (tmean5= 5% trimming at both ends)"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A6_TMEAN10","iii Price of item in six months that costs Rs 100 today (tmean10= 10% trimming at both ends)","164.305054","PKR","Normal","","790","Price of item in six months that costs Rs 100 today (tmean10= 10% trimming at both ends)"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A7_INDEX","Q7 Current Food prices compared to last six months","74.086868","Diffusion Index","Normal","","800","Current Food prices compared to last six months"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A7_PERC_POS","......i Share of Positive Responses","2.1886189","Percent","Normal","","810","Q7 Share of Positive Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A7_PERC_NEG","......ii Share of Negative Responses","50.362358","Percent","Normal","","820","Q7 Share of Negative Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A8_INDEX","Q8 Food prices in next six months compared to today","73.295654","Diffusion Index","Normal","","830","Food prices in next six months compared to today"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A8_PERC_POS","......i Share of Positive Responses","2.5419331","Percent","Normal","","840","Q8 Share of Positive Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A8_PERC_NEG","......ii Share of Negative Responses","49.133244","Percent","Normal","","850","Q8 Share of Negative Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A9_INDEX","Q9 Current energy prices compared to last six months","76.526581","Diffusion Index","Normal","","860","Current energy prices compared to last six months"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A9_PERC_POS","......i Share of Positive Responses",".85454315","Percent","Normal","","870","Q9 Share of Positive Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A9_PERC_NEG","......ii Share of Negative Responses","53.907715","Percent","Normal","","880","Q9 Share of Negative Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A10_INDEX","Q10 Energy prices in next six months compared to today","74.900757","Diffusion Index","Normal","","890","Energy prices in next six months compared to today"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A10_PERC_POS","......i Share of Positive Responses","1.6482041","Percent","Normal","","900","Q10 Share of Positive Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A10_PERC_NEG","......ii Share of Negative Responses","51.449726","Percent","Normal","","910","Q10 Share of Negative Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A11_INDEX","Q11 Current Non-Food and non-energy prices compared to last six months","74.676346","Diffusion Index","Normal","","920","Current Non-Food and non-energy prices compared to last six months"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A11_PERC_POS","......i Share of Positive Responses","1.4377029","Percent","Normal","","930","Q11 Share of Positive Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A11_PERC_NEG","......ii Share of Negative Responses","50.79039","Percent","Normal","","940","Q11 Share of Negative Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A12_INDEX","Q12 Non-food and non-energy prices in next six months compared to today","73.420944","Diffusion Index","Normal","","950","Non-food and non-energy prices in next six months compared to today"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A12_PERC_POS","......i Share of Positive Responses","2.0708883","Percent","Normal","","960","Q12 Share of Positive Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A12_PERC_NEG","......ii Share of Negative Responses","48.912769","Percent","Normal","","970","Q12 Share of Negative Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A13_INDEX","Q13 Household income in the next year compared to previous year","48.238251","Diffusion Index","Normal","","980","Household income in the next year compared to previous year"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A13_PERC_POS","......i Share of Positive Responses","13.586081","Percent","Normal","","990","Q13 Share of Positive Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A13_PERC_NEG","......ii Share of Negative Responses","17.109581","Percent","Normal","","1000","Q13 Share of Negative Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A14_INDEX","Q14 Current time to purchase durable household items compared to previous six months","31.731625","Diffusion Index","Normal","","1010","Current time to purchase durable household items compared to previous six months"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A14_PERC_POS","......i Share of Positive Responses","6.2362761","Percent","Normal","","1020","Q14 Share of Positive Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A14_PERC_NEG","......ii Share of Negative Responses","42.773026","Percent","Normal","","1030","Q14 Share of Negative Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A15_INDEX","Q15 Next six months for purchasing durable household items","29.042011","Diffusion Index","Normal","","1040","Next six months for purchasing durable household items"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A15_PERC_POS","......i Share of Positive Responses","3.4148207","Percent","Normal","","1050","Q15 Share of Positive Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A15_PERC_NEG","......ii Share of Negative Responses","45.330799","Percent","Normal","","1060","Q15 Share of Negative Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A16_INDEX","Q16 Next six months for purchasing automobile (car/motorcycle)","29.235426","Diffusion Index","Normal","","1070","Next six months for purchasing automobile (car/motorcycle)"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A16_PERC_POS","......i Share of Positive Responses","3.7117012","Percent","Normal","","1080","Q16 Share of Positive Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A16_PERC_NEG","......ii Share of Negative Responses","45.240849","Percent","Normal","","1090","Q16 Share of Negative Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A17_INDEX","Q17 Current times for purchase or construction of a new house","31.509596","Diffusion Index","Normal","","1100","Current times for purchase or construction of a new house"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A17_PERC_POS","......i Share of Positive Responses","6.5306873","Percent","Normal","","1110","Q17 Share of Positive Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A17_PERC_NEG","......ii Share of Negative Responses","43.511494","Percent","Normal","","1120","Q17 Share of Negative Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A19_INDEX","Q19 Unemployment in the next six months compared to today","72.466621","Diffusion Index","Normal","","1130","Unemployment in the next six months compared to today"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A19_PERC_POS","......i Share of Positive Responses","2.722491","Percent","Normal","","1140","Q19 Share of Positive Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A19_PERC_NEG","......ii Share of Negative Responses","47.655739","Percent","Normal","","1150","Q19 Share of Negative Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A20_INDEX","Q20 Interest rates in the next six months compared to today","68.026703","Diffusion Index","Normal","","1160","Interest rates in the next six months compared to today"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A20_PERC_POS","......i Share of Positive Responses","4.9093013","Percent","Normal","","1170","Q20 Share of Positive Responses"
"Consumer Confidence Survey – Indices","01-Jul-2024","TS_GP_RL_CCSIND_M.A20_PERC_NEG","......ii Share of Negative Responses","40.9627","Percent","Normal","","1180","Q20 Share of Negative Responses"
"Consumer Confidence Survey – Indices","01-Jun-2024","TS_GP_RL_CCSIND_M.CCI",". Consumer Confidence Index","40.726292","Diffusion Index","Normal","","10","Consumer Confidence Index"
"Consumer Confidence Survey – Indices","01-Jun-2024","TS_GP_RL_CCSIND_M.CCI_R","....... By Area - Rural","43.30833","Diffusion Index","Normal","","20","Consumer Confidence Index - Rural"
"Consumer Confidence Survey – Indices","01-Jun-2024","TS_GP_RL_CCSIND_M.CCI_U","............. - Urban","39.9847","Diffusion Index","Normal","","30","Consumer Confidence Index - Urban"
"Consumer Confidence Survey – Indices","01-Jun-2024","TS_GP_RL_CCSIND_M.CCI_M","....... By Gender - Male","41.10454","Diffusion Index","Normal","","40","Consumer Confidence Index - Male"
"Consumer Confidence Survey – Indices","01-Jun-2024","TS_GP_RL_CCSIND_M.CCI_F","............. - Female","36.50917","Diffusion Index","Normal","","50","Consumer Confidence Index - Female"
"Consumer Confidence Survey – Indices","01-Jun-2024","TS_GP_RL_CCSIND_M.CCI_E1","....... By Education Level - below Matriculation","38.6796","Diffusion Index","Normal","","60","Consumer Confidence Index - Education below Matriculation"
"Consumer Confidence Survey – Indices","01-Jun-2024","TS_GP_RL_CCSIND_M.CCI_E2","............. - Matric or Intermediate","41.26202","Diffusion Index","Normal","","70","Consumer Confidence Index - Education Matric or Intermediate"
"Consumer Confidence Survey – Indices","01-Jun-2024","TS_GP_RL_CCSIND_M.CCI_E3","............. - Graduate or higher","40.45301","Diffusion Index","Normal","","80","Consumer Confidence Index - Education Graduate or higher"
"Consumer Confidence Survey – Indices","01-Jun-2024","TS_GP_RL_CCSIND_M.CCI_P1","....... By Profession - Employee","41.29735","Diffusion Index","Normal","","90","Consumer Confidence Index - Profession - employee"
"Consumer Confidence Survey – Indices","01-Jun-2024","TS_GP_RL_CCSIND_M.CCI_P2","............. - Business (services)","40.1867","Diffusion Index","Normal","","100","Consumer Confidence Index - Profession - business (services)"
"Consumer Confidence Survey – Indices","01-Jun-2024","TS_GP_RL_CCSIND_M.CCI_P3","............. - Business (industry)","40.16412","Diffusion Index","Normal","","110","Consumer Confidence Index - Profession - business (industry)"
"Consumer Confidence Survey – Indices","01-Jun-2024","TS_GP_RL_CCSIND_M.CCI_P4","............. - Business (agriculture)","41.89138","Diffusion Index","Normal","","120","Consumer Confidence Index - Profession - business (agriculture)"
"Consumer Confidence Survey – Indices","01-Jun-2024","TS_GP_RL_CCSIND_M.CCI_Y1","....... By Income Group - less than Rs 50,000","33.32967","Diffusion Index","Normal","","130","Consumer Confidence Index - Income - less than Rs 50,000"
"Consumer Confidence Survey – Indices","01-Jun-2024","TS_GP_RL_CCSIND_M.CCI_Y2","............. - From Rs 50,000 to Rs 100,000","40.74376","Diffusion Index","Normal","","140","Consumer Confidence Index - Income - Rs 50,000 to Rs 100,000"
"Consumer Confidence Survey – Indices","01-Jun-2024","TS_GP_RL_CCSIND_M.CCI_Y3","............. - More than Rs 100,000","40.79722","Diffusion Index","Normal","","150","Consumer Confidence Index - Income - more than Rs 100,000"
"Consumer Confidence Survey – Indices","01-Jun-2024","TS_GP_RL_CCSIND_M.CEC","II Current Economic Conditions Index","39.044674","Diffusion Index","Normal","","160","Current Economic Conditions Index"
"Consumer Confidence Survey – Indices","01-Jun-2024","TS_GP_RL_CCSIND_M.CEC_R","....... By Area - Rural","41.80253","Diffusion Index","Normal","","170","Current Economic Conditions - Rural"
"Consumer Confidence Survey – Indices","01-Jun-2024","TS_GP_RL_CCSIND_M.CEC_U","............. - Urban","38.24401","Diffusion Index","Normal","","180","Current Economic Conditions- Urban"
"Consumer Confidence Survey – Indices","01-Jun-2024","TS_GP_RL_CCSIND_M.CEC_M","....... By Gender - Male","39.10518","Diffusion Index","Normal","","190","Current Economic Conditions - Male"
"Consumer Confidence Survey – Indices","01-Jun-2024","TS_GP_RL_CCSIND_M.CEC_F","............. - Female","34.02187","Diffusion Index","Normal","","200","Current Economic Conditions - Female"
